frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.20194,0.06406,0.08368,0.03168,0.00881,3553381.35000
60,0.22064,0.06935,0.09571,0.03285,0.00902,3662944.30000
120,0.18635,0.05046,0.08292,0.03168,0.00837,2176008.00000
180,0.14789,0.03215,0.06291,0.03147,0.00830,1760027.75000
240,0.21662,0.06718,0.09464,0.03229,0.00876,2911562.30000
300,0.24567,0.08268,0.10794,0.03225,0.00887,3211259.30000
360,0.24342,0.08045,0.10756,0.03216,0.00879,3197534.35000
420,0.18985,0.05129,0.08438,0.03162,0.00864,2080022.75000
480,0.19834,0.05664,0.08798,0.03153,0.00852,2143202.10000
540,0.21025,0.06363,0.09278,0.03159,0.00862,2652802.15000
600,0.21465,0.06625,0.09488,0.03148,0.00844,2718203.40000
660,0.15158,0.03408,0.06586,0.03114,0.00830,1551084.95000
720,0.19151,0.05704,0.08008,0.03194,0.00866,2455791.85000
780,0.18210,0.05340,0.07499,0.03168,0.00848,2049572.45000
840,0.12286,0.02305,0.04789,0.03140,0.00804,904159.35000
900,0.19668,0.05619,0.08712,0.03146,0.00856,2916661.70000
960,0.23937,0.07783,0.10591,0.03241,0.00887,3578981.25000
1020,0.21141,0.06526,0.09087,0.03226,0.00894,2767377.40000
1080,0.20824,0.06417,0.08958,0.03191,0.00891,2271770.15000
1140,0.23194,0.07706,0.10000,0.03229,0.00886,2903832.20000
1200,0.20696,0.06502,0.08769,0.03191,0.00871,2424988.15000
1260,0.18891,0.05637,0.07881,0.03167,0.00834,2026572.10000
1320,0.19891,0.06106,0.08307,0.03194,0.00882,2301510.50000
1380,0.20255,0.06170,0.08649,0.03189,0.00876,2404923.35000
1440,0.21501,0.06521,0.09502,0.03225,0.00876,2983851.65000
1500,0.34908,0.12387,0.16954,0.03267,0.00883,5965339.50000
1560,0.38083,0.13907,0.18389,0.03251,0.00889,6425388.50000
1620,0.37909,0.13830,0.18327,0.03225,0.00881,6351675.30000
1680,0.25831,0.08077,0.12277,0.03177,0.00881,3853289.10000
1740,0.17454,0.04564,0.07578,0.03127,0.00820,1807302.25000
1800,0.17230,0.04469,0.07475,0.03110,0.00804,1503980.35000
1860,0.16922,0.04228,0.07421,0.03103,0.00807,1304820.90000
1920,0.16548,0.03924,0.07365,0.03099,0.00802,1271388.55000
1980,0.15999,0.03472,0.07335,0.03098,0.00802,1145896.95000
2040,0.15376,0.03173,0.07091,0.03087,0.00801,833803.50000
2100,0.14762,0.02926,0.06721,0.03087,0.00800,724541.55000
2160,0.14269,0.02593,0.06455,0.03087,0.00801,651558.70000
2220,0.13813,0.02234,0.06484,0.03083,0.00801,606690.35000
2280,0.10141,0.01328,0.03730,0.03103,0.00794,387407.30000
2340,0.18056,0.05006,0.07670,0.03185,0.00862,2264677.55000
2400,0.27204,0.09133,0.12538,0.03263,0.00890,3983123.90000
2460,0.28240,0.09624,0.13074,0.03258,0.00883,4233659.50000
2520,0.25730,0.08503,0.11710,0.03257,0.00883,3774183.40000
2580,0.22748,0.07879,0.09351,0.03231,0.00887,2738790.20000
2640,0.21109,0.07031,0.08605,0.03198,0.00885,2234217.40000
2700,0.19340,0.05428,0.08496,0.03152,0.00873,1876452.05000
2760,0.18168,0.04560,0.08274,0.03126,0.00869,1554160.70000
2820,0.18122,0.04742,0.08042,0.03124,0.00852,1444209.80000
2880,0.16107,0.04105,0.06680,0.03136,0.00849,1270269.50000
2940,0.15092,0.03417,0.06406,0.03129,0.00846,1185182.60000
3000,0.26122,0.08468,0.11951,0.03217,0.00873,3737532.35000
3060,0.34141,0.12088,0.16268,0.03260,0.00893,5419981.65000
3120,0.33632,0.11928,0.16150,0.03264,0.00891,5328916.45000
3180,0.32705,0.11524,0.15657,0.03267,0.00887,4942521.95000
3240,0.29459,0.10212,0.13696,0.03261,0.00892,4355188.50000
3300,0.27394,0.09400,0.12501,0.03249,0.00886,3918437.60000
3360,0.25308,0.08334,0.11473,0.03238,0.00881,3488605.15000
3420,0.23707,0.07756,0.10461,0.03207,0.00886,3070083.20000
3480,0.23043,0.07639,0.09888,0.03185,0.00878,2804740.95000
3540,0.21677,0.06953,0.09316,0.03159,0.00883,2554279.00000
3600,0.21060,0.06773,0.08870,0.03174,0.00867,2404749.20000
3660,0.20366,0.06613,0.08346,0.03202,0.00851,2364661.40000
3720,0.20296,0.06136,0.08791,0.03175,0.00838,2323845.85000
3780,0.20193,0.06203,0.08640,0.03157,0.00842,2171285.25000
3840,0.19408,0.05846,0.08259,0.03155,0.00833,2069926.10000
3900,0.18190,0.05074,0.07854,0.03140,0.00831,1706132.85000
3960,0.17747,0.04467,0.08093,0.03104,0.00821,1310622.90000
4020,0.17226,0.03958,0.08083,0.03106,0.00809,1119696.90000
4080,0.17678,0.04331,0.08211,0.03097,0.00822,958432.85000
4140,0.16544,0.03603,0.07849,0.03089,0.00795,891260.80000
4200,0.14730,0.02786,0.06859,0.03083,0.00798,795127.20000
4260,0.18689,0.05331,0.08094,0.03154,0.00814,2716290.05000
4320,0.43895,0.16920,0.21389,0.03260,0.00878,7242797.15000
4380,0.38596,0.14493,0.18618,0.03248,0.00859,6033148.00000
4440,0.12707,0.02032,0.05591,0.03115,0.00786,867288.75000
4500,0.14117,0.02369,0.06672,0.03079,0.00792,698827.95000
4560,0.13522,0.02284,0.06034,0.03085,0.00782,684012.30000
4620,0.13730,0.02681,0.05973,0.03099,0.00787,872447.40000
4680,0.19417,0.05509,0.08581,0.03151,0.00851,2415162.35000
4740,0.30137,0.10570,0.14058,0.03234,0.00869,5264990.15000
4800,0.42512,0.16606,0.20356,0.03233,0.00894,7605016.10000
4860,0.41848,0.16470,0.19799,0.03220,0.00911,7298187.05000
4920,0.42295,0.16673,0.20064,0.03221,0.00908,7437915.15000
4980,0.45588,0.18081,0.21945,0.03230,0.00906,8149009.90000
5040,0.34989,0.13259,0.16284,0.03209,0.00860,5907876.05000
5100,0.38286,0.14764,0.18008,0.03216,0.00868,6713387.25000
5160,0.47407,0.18937,0.22910,0.03253,0.00861,8461629.95000
5220,0.47955,0.19298,0.23105,0.03248,0.00871,8496360.00000
5280,0.47282,0.18967,0.22791,0.03224,0.00877,8448473.20000
5340,0.37828,0.14704,0.17658,0.03176,0.00880,6607069.85000
5400,0.09467,0.02097,0.02228,0.03105,0.00795,1056943.50000
5460,0.06440,0.00720,0.00605,0.03096,0.00772,344217.00000
