experiment,repeat,run_index,run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,sort-type,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms
geometry_sweep_alu,0,93,93,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00093.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,512,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,Forward,forward,,,total,1.04928,1.05088,1.05533,1.05094,1.04960,1.04995,1.05181,1.05526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.04928,1.05088,1.05533,1.05094,1.04960,1.04995,1.05181,1.05526
geometry_sweep_alu,0,94,94,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00094.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,Forward,forward,,,total,1.20989,1.21206,1.21680,1.21198,1.20995,1.21034,1.21338,1.21587,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.20989,1.21206,1.21680,1.21198,1.20995,1.21034,1.21338,1.21587
geometry_sweep_alu,0,95,95,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00095.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2048,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,Forward,forward,,,total,1.54365,1.54838,1.55005,1.54715,1.54365,1.54406,1.54931,1.54973,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.54365,1.54838,1.55005,1.54715,1.54365,1.54406,1.54931,1.54973
geometry_sweep_alu,0,96,96,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00096.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4096,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,Forward,forward,,,total,2.24720,2.25274,2.25424,2.25162,2.24723,2.24806,2.25341,2.25379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.24720,2.25274,2.25424,2.25162,2.24723,2.24806,2.25341,2.25379
geometry_sweep_alu,0,97,97,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00097.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,8192,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,Forward,forward,,,total,3.65517,3.66074,3.66214,3.65971,3.65558,3.65613,3.66144,3.66182,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.65517,3.66074,3.66214,3.65971,3.65558,3.65613,3.66144,3.66182
geometry_sweep_alu,0,98,98,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00098.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.00362,0.00499,0.00528,0.00478,0.00362,0.00400,0.00512,0.00525,1.01610,1.01702,1.02666,1.01934,1.01626,1.01667,1.02275,1.02474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02048,1.02211,1.03178,1.02413,1.02058,1.02125,1.02765,1.02957
geometry_sweep_alu,0,99,99,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00099.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.00390,0.00426,0.00509,0.00427,0.00394,0.00403,0.00458,0.00480,1.01590,1.01709,1.02330,1.01954,1.01626,1.01664,1.02269,1.02291,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02019,1.02192,1.02730,1.02381,1.02032,1.02077,1.02701,1.02730
geometry_sweep_alu,0,100,100,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00100.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.00435,0.00490,0.00627,0.00493,0.00458,0.00467,0.00522,0.00563,1.01610,1.02170,1.02301,1.01955,1.01613,1.01658,1.02259,1.02278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02077,1.02653,1.02813,1.02448,1.02086,1.02141,1.02762,1.02800
geometry_sweep_alu,0,101,101,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00101.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,8,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.00541,0.00579,0.00643,0.00581,0.00541,0.00557,0.00611,0.00634,1.01619,1.01709,1.02285,1.01934,1.01626,1.01670,1.02266,1.02282,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02192,1.02304,1.02918,1.02515,1.02202,1.02234,1.02854,1.02915
geometry_sweep_alu,0,102,102,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00102.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,16,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.00790,0.00826,0.00886,0.00828,0.00794,0.00800,0.00861,0.00880,1.01619,1.01731,1.02301,1.01944,1.01622,1.01670,1.02266,1.02275,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02429,1.02579,1.03142,1.02772,1.02432,1.02486,1.03088,1.03142
geometry_sweep_alu,0,103,103,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00103.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,32,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.01357,0.01392,0.01437,0.01394,0.01357,0.01366,0.01421,0.01434,1.01696,1.01741,1.02349,1.01971,1.01699,1.01712,1.02317,1.02333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03075,1.03146,1.03750,1.03365,1.03085,1.03094,1.03715,1.03744
geometry_sweep_alu,0,104,104,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00104.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.02435,0.02474,0.02528,0.02473,0.02438,0.02445,0.02506,0.02528,1.01747,1.01795,1.02410,1.02038,1.01754,1.01773,1.02378,1.02403,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.04205,1.04301,1.04890,1.04511,1.04205,1.04234,1.04845,1.04874
geometry_sweep_alu,0,105,105,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00105.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,128,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.04602,0.04634,0.04685,0.04636,0.04605,0.04614,0.04662,0.04678,1.01808,1.01856,1.02448,1.02088,1.01811,1.01827,1.02422,1.02445,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.06429,1.06502,1.07110,1.06724,1.06442,1.06451,1.07072,1.07104
geometry_sweep_alu,0,106,106,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00106.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.09014,0.09046,0.09398,0.09054,0.09018,0.09024,0.09094,0.09114,1.01786,1.01846,1.02442,1.02075,1.01792,1.01808,1.02400,1.02426,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.10806,1.10928,1.11523,1.11128,1.10816,1.10838,1.11459,1.11514
geometry_sweep_alu,0,107,107,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00107.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,512,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.17949,0.17990,0.18032,0.17992,0.17952,0.17968,0.18022,0.18029,1.02477,1.02666,1.02794,1.02656,1.02499,1.02550,1.02755,1.02784,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.20464,1.20659,1.20800,1.20648,1.20480,1.20534,1.20758,1.20800
geometry_sweep_alu,0,108,108,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00108.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.35818,0.35846,0.36669,0.35857,0.35818,0.35824,0.35885,0.35914,1.18586,1.18989,1.19136,1.18897,1.18589,1.18634,1.19094,1.19130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.54416,1.54835,1.55734,1.54754,1.54448,1.54477,1.54963,1.55011
geometry_sweep_alu,0,109,109,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00109.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2048,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,0.71437,0.71462,0.71542,0.71468,0.71437,0.71443,0.71507,0.71523,1.51078,1.51661,1.51914,1.51498,1.51088,1.51130,1.51776,1.51862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.22544,2.23133,2.23405,2.22966,2.22544,2.22592,2.23245,2.23386
geometry_sweep_alu,0,110,110,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00110.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4096,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,1.42454,1.42493,1.42563,1.42494,1.42461,1.42474,1.42518,1.42557,2.17149,2.17907,2.18605,2.17909,2.17194,2.17670,2.18182,2.18349,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.59661,3.60403,3.61114,3.60404,3.59674,3.60163,3.60678,3.60838
geometry_sweep_alu,0,111,111,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00111.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,8192,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,ForwardPrepass,depth_prepass,forward,,total,2.81872,2.82026,2.82278,2.82018,2.81875,2.81920,2.82106,2.82195,3.59770,3.60950,3.63066,3.60967,3.60163,3.60493,3.61542,3.62307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.41683,6.42976,6.45072,6.42985,6.42243,6.42483,6.43555,6.44342
geometry_sweep_alu,0,112,112,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00112.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.01123,0.01235,0.01261,0.01220,0.01123,0.01158,0.01254,0.01261,1.00042,1.01485,1.01558,1.01407,1.00045,1.01434,1.01536,1.01552,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01171,1.02714,1.02806,1.02627,1.01181,1.02624,1.02755,1.02803
geometry_sweep_alu,0,113,113,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00113.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.01117,0.01133,0.01206,0.01139,0.01120,0.01123,0.01171,0.01197,1.00032,1.01472,1.01555,1.01450,1.00099,1.01430,1.01510,1.01555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01158,1.02611,1.02688,1.02588,1.01274,1.02560,1.02653,1.02688
geometry_sweep_alu,0,114,114,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00114.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.01117,0.01136,0.01190,0.01141,0.01120,0.01123,0.01171,0.01187,1.00083,1.01475,1.01542,1.01264,1.00086,1.00102,1.01501,1.01542,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01210,1.02611,1.02688,1.02405,1.01213,1.01267,1.02656,1.02682
geometry_sweep_alu,0,115,115,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00115.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,8,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.01120,0.01139,0.01206,0.01144,0.01120,0.01123,0.01174,0.01203,1.00090,1.01485,1.02560,1.01371,1.00096,1.00128,1.01923,1.02557,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01219,1.02618,1.03725,1.02515,1.01219,1.01286,1.03098,1.03722
geometry_sweep_alu,0,116,116,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00116.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,16,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.01219,0.01242,0.01312,0.01248,0.01222,0.01226,0.01277,0.01306,1.00106,1.01472,1.01542,1.01454,1.00141,1.01459,1.01504,1.01536,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01395,1.02717,1.02813,1.02702,1.01453,1.02694,1.02758,1.02806
geometry_sweep_alu,0,117,117,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00117.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,32,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.01814,0.01840,0.01907,0.01845,0.01818,0.01818,0.01882,0.01901,1.01450,1.01478,1.01549,1.01483,1.01456,1.01462,1.01514,1.01542,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03270,1.03322,1.03424,1.03328,1.03280,1.03293,1.03370,1.03402
geometry_sweep_alu,0,118,118,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00118.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,64,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.02899,0.02915,0.03005,0.02925,0.02899,0.02902,0.02957,0.02998,1.00077,1.01472,1.01530,1.01397,1.00083,1.01450,1.01504,1.01526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03021,1.04394,1.04480,1.04322,1.03030,1.04358,1.04442,1.04480
geometry_sweep_alu,0,119,119,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00119.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,128,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.05069,0.05110,0.05178,0.05113,0.05069,0.05082,0.05146,0.05168,1.00058,1.01478,1.01558,1.01187,1.00058,1.00106,1.01504,1.01546,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.05216,1.06579,1.06704,1.06299,1.05216,1.05245,1.06627,1.06669
geometry_sweep_alu,0,120,120,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00120.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.09542,0.09584,0.10800,0.09602,0.09546,0.09562,0.09606,0.10624,1.00054,1.00166,1.01546,1.00751,1.00058,1.00093,1.01498,1.01539,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.09645,1.09750,1.12115,1.10353,1.09658,1.09677,1.11088,1.11158
geometry_sweep_alu,0,121,121,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00121.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,512,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.18477,0.18502,0.18550,0.18505,0.18480,0.18483,0.18531,0.18541,1.00045,1.01491,1.01562,1.01113,1.00093,1.00128,1.01520,1.01555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.18579,1.19987,1.20077,1.19618,1.18602,1.18637,1.20038,1.20061
geometry_sweep_alu,0,122,122,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00122.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,1024,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.36106,0.36141,0.36205,0.36145,0.36109,0.36122,0.36179,0.36202,1.00058,1.01491,1.01578,1.01246,1.00083,1.00122,1.01536,1.01568,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.36224,1.37635,1.37734,1.37391,1.36230,1.36269,1.37680,1.37718
geometry_sweep_alu,0,123,123,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00123.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,2048,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,0.71306,0.71344,0.71386,0.71344,0.71309,0.71318,0.71366,0.71386,1.00070,1.01514,1.01597,1.01358,1.00083,1.00202,1.01552,1.01574,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.71389,1.72854,1.72957,1.72703,1.71398,1.71565,1.72909,1.72925
geometry_sweep_alu,0,124,124,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00124.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4096,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,1.41706,1.41747,1.41808,1.41749,1.41712,1.41722,1.41779,1.41798,1.00090,1.01510,1.01590,1.01078,1.00093,1.00141,1.01552,1.01587,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.41808,2.43254,2.43382,2.42827,2.41843,2.41878,2.43312,2.43344
geometry_sweep_alu,0,125,125,geometry_sweep_alu,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_jt9bgt7n\run_00125.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,8192,1,1,2,-1,1,1,0.5,4,1,1,256,1,100,VisBuf,visibility,resolve,,total,2.81094,2.81162,2.81309,2.81160,2.81098,2.81110,2.81216,2.81286,0.99718,0.99811,1.01203,0.99866,0.99728,0.99760,0.99875,1.01162,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.80822,3.80963,3.82346,3.81026,3.80838,3.80896,3.81088,3.82333
