frame,total,visibility,resolve,index_count
0,0.37117,0.17366,0.19031,6388479.00000
10,0.37969,0.17450,0.19870,6388479.00000
20,0.39379,0.17614,0.20941,6388479.00000
30,0.40313,0.17680,0.21992,6388479.00000
40,0.41922,0.17870,0.23346,6388479.00000
50,0.46551,0.21379,0.24456,7620873.90000
60,0.50884,0.23029,0.27147,7933098.00000
70,0.52146,0.23209,0.28230,7933098.00000
80,0.52039,0.23064,0.28271,7933098.00000
90,0.52043,0.23058,0.28294,7933098.00000
100,0.51866,0.22841,0.28279,7778540.10000
110,0.47443,0.18391,0.28376,6388359.00000
120,0.47201,0.18129,0.28384,6388359.00000
130,0.47055,0.17994,0.28418,6328608.30000
140,0.46948,0.17875,0.28394,6278724.00000
150,0.46656,0.17610,0.28397,6278724.00000
160,0.46817,0.17665,0.28438,6344505.00000
170,0.47492,0.18436,0.28382,6548192.40000
180,0.48126,0.19105,0.28357,6654137.70000
190,0.47927,0.18912,0.28318,6649594.80000
200,0.46566,0.17486,0.28404,6279649.20000
210,0.46184,0.17103,0.28418,6153959.40000
220,0.44796,0.15762,0.28380,5654925.00000
230,0.44603,0.15628,0.28328,5715609.00000
240,0.47719,0.18675,0.28388,6556806.00000
250,0.47430,0.18352,0.28405,6632634.60000
260,0.47686,0.18647,0.28380,6632607.00000
270,0.47761,0.18682,0.28347,6632600.40000
280,0.47702,0.18692,0.28352,6632592.60000
290,0.47276,0.18257,0.28345,6632589.00000
300,0.46420,0.17398,0.28359,6086332.20000
310,0.45552,0.16614,0.28273,5774538.60000
320,0.45269,0.16322,0.28266,5711706.00000
330,0.45221,0.16298,0.28228,5522449.20000
340,0.44741,0.15878,0.28192,5438616.30000
350,0.44376,0.15401,0.28249,5419182.00000
360,0.44048,0.15164,0.28231,5369350.80000
370,0.43118,0.14142,0.28296,4967546.10000
380,0.43390,0.14310,0.28326,4898302.80000
390,0.42825,0.13822,0.28295,4809108.60000
400,0.42426,0.13535,0.28206,4843965.00000
410,0.42794,0.13852,0.28236,4857206.70000
420,0.42705,0.13751,0.28301,4924218.00000
430,0.42444,0.13477,0.28275,4921590.00000
440,0.42232,0.13339,0.28187,4919838.00000
450,0.41946,0.13103,0.28186,4918621.20000
460,0.41861,0.12888,0.28279,4915782.00000
470,0.41870,0.12914,0.28287,4915782.00000
480,0.41752,0.12690,0.28322,4724589.90000
490,0.40624,0.11677,0.28273,4350555.00000
500,0.41118,0.12120,0.28298,4561743.60000
510,0.41541,0.12512,0.28333,4649973.00000
520,0.41374,0.12534,0.28156,4649973.00000
530,0.41278,0.12349,0.28266,4649973.00000
540,0.41362,0.12415,0.28267,4649973.00000
550,0.41783,0.12929,0.28179,4889201.10000
560,0.41947,0.13277,0.27977,4808830.80000
570,0.41722,0.13012,0.28035,4297629.90000
580,0.39514,0.10847,0.27978,3585789.60000
590,0.42154,0.13562,0.27907,5050871.70000
600,0.49702,0.20829,0.28176,7428586.80000
610,0.55316,0.26729,0.27824,9154439.10000
620,0.57399,0.28747,0.27932,9521362.20000
630,0.57390,0.28447,0.28263,9517167.00000
640,0.57255,0.28300,0.28312,9459631.80000
650,0.57319,0.28422,0.28165,9421272.60000
660,0.60934,0.31980,0.28242,10768835.40000
670,0.61965,0.32877,0.28302,10858999.20000
680,0.61843,0.32959,0.28188,10858885.50000
690,0.61808,0.33064,0.27990,10855368.00000
700,0.61498,0.33067,0.27720,10855368.00000
710,0.61388,0.33235,0.27429,10855368.00000
720,0.60949,0.33172,0.27105,10673067.00000
730,0.60035,0.32969,0.26409,10593060.00000
740,0.59191,0.32437,0.26034,10404744.00000
750,0.59312,0.32064,0.26505,10279200.00000
760,0.60736,0.32608,0.27405,10437937.50000
770,0.62512,0.33636,0.28164,10766673.60000
780,0.62952,0.34030,0.28250,10864798.80000
790,0.60003,0.31161,0.28168,9787313.40000
800,0.59905,0.30930,0.28305,9664446.60000
810,0.59553,0.30950,0.27868,9667598.40000
820,0.59618,0.30770,0.28154,9667593.00000
830,0.59625,0.31020,0.27940,9667602.00000
840,0.60447,0.31498,0.28270,9667602.60000
850,0.60853,0.31849,0.28316,9667603.20000
860,0.61245,0.32198,0.28327,9667607.40000
870,0.62308,0.33324,0.28267,10385949.00000
880,0.64695,0.35692,0.28318,10864839.00000
890,0.65073,0.36050,0.28301,10864839.00000
900,0.65123,0.36088,0.28310,10864835.40000
910,0.64921,0.35950,0.28282,10864828.20000
920,0.63534,0.35188,0.27660,10864825.20000
930,0.63118,0.35046,0.27340,10864821.00000
940,0.63472,0.35016,0.27728,10864821.00000
950,0.63502,0.35000,0.27752,10864821.00000
960,0.63238,0.34764,0.27789,10864818.00000
970,0.63376,0.34440,0.28190,10864786.20000
980,0.62052,0.33381,0.27987,10864773.00000
990,0.62656,0.33919,0.27992,10864773.00000
1000,0.62586,0.33751,0.28179,10625328.60000
1010,0.59487,0.30770,0.28035,9667551.00000
1020,0.58845,0.30147,0.27944,9667551.00000
1030,0.58408,0.29528,0.28183,9667551.00000
1040,0.58583,0.29536,0.28308,9667551.00000
1050,0.59338,0.30267,0.28320,10146439.80000
1060,0.61642,0.32605,0.28322,10864773.00000
1070,0.62363,0.33308,0.28338,10864773.00000
1080,0.60209,0.31142,0.28325,10025094.60000
1090,0.57075,0.28035,0.28320,9329834.40000
1100,0.56803,0.27834,0.28230,9156234.00000
1110,0.56615,0.27638,0.28208,9156234.00000
1120,0.56550,0.27775,0.28017,9156234.00000
1130,0.56668,0.27569,0.28350,9153888.00000
1140,0.55348,0.26217,0.28312,8888382.00000
1150,0.49609,0.20562,0.28370,6681090.00000
1160,0.49157,0.20096,0.28344,7146947.40000
1170,0.56814,0.27785,0.28297,9101922.00000
1180,0.55806,0.26921,0.28120,9097980.00000
1190,0.56011,0.26955,0.28311,9099990.00000
1200,0.56132,0.27207,0.28246,9103005.00000
1210,0.55707,0.27116,0.27851,9103881.00000
1220,0.55528,0.26705,0.28150,9103005.00000
1230,0.55344,0.26649,0.27957,9103013.40000
1240,0.56153,0.27162,0.28303,9103039.20000
1250,0.56064,0.27019,0.28308,9100531.50000
1260,0.55254,0.26298,0.28244,9094303.20000
1270,0.55274,0.26196,0.28300,9091825.20000
1280,0.54890,0.25853,0.28295,8847516.90000
1290,0.54281,0.25226,0.28314,8728518.00000
1300,0.53338,0.24163,0.28421,8236771.20000
1310,0.45909,0.16812,0.28402,6191688.00000
1320,0.48410,0.19199,0.28452,6862126.50000
1330,0.46044,0.17006,0.28349,5573805.00000
1340,0.47013,0.18001,0.28290,6060954.00000
1350,0.50521,0.21478,0.28416,6881545.80000
1360,0.58386,0.29432,0.28271,9634320.90000
1370,0.62629,0.33625,0.28304,10864779.00000
1380,0.62894,0.33868,0.28310,10864773.60000
1390,0.62502,0.33452,0.28311,10864773.00000
1400,0.62580,0.33585,0.28312,10864774.80000
1410,0.57430,0.31830,0.24890,10566703.20000
1420,0.53431,0.31013,0.21734,10592118.60000
1430,0.58880,0.33404,0.24778,10864791.00000
1440,0.58896,0.33584,0.24576,10864798.20000
1450,0.59297,0.33966,0.24618,10864803.00000
1460,0.60076,0.34242,0.25120,10864803.00000
1470,0.60542,0.34455,0.25382,10864803.00000
1480,0.61040,0.34710,0.25624,10864807.80000
1490,0.61298,0.34960,0.25624,10864813.20000
1500,0.61320,0.35126,0.25474,10864818.60000
1510,0.61465,0.35607,0.25202,10864824.00000
1520,0.61128,0.35811,0.24546,10864827.00000
1530,0.59199,0.35470,0.23030,10864822.20000
1540,0.57372,0.35342,0.21347,10864824.00000
1550,0.57251,0.35374,0.21177,10864827.00000
1560,0.57819,0.35630,0.21447,10864828.20000
1570,0.58260,0.35677,0.21888,10869039.60000
1580,0.58928,0.35897,0.22332,10951032.60000
1590,0.59481,0.35955,0.22790,10974487.80000
1600,0.59790,0.35820,0.23264,10974497.40000
1610,0.59051,0.35637,0.22727,10974504.00000
1620,0.57980,0.35524,0.21745,10974501.00000
1630,0.56854,0.35345,0.20843,10974495.00000
1640,0.56192,0.35167,0.20342,10974492.00000
1650,0.56204,0.35136,0.20370,10974492.00000
1660,0.55832,0.35011,0.20139,10974493.80000
1670,0.55643,0.35094,0.19801,10974916.20000
1680,0.55554,0.35340,0.19520,11108102.10000
1690,0.55197,0.35741,0.18779,11241013.20000
1700,0.54457,0.35731,0.18012,11241018.60000
1710,0.53764,0.35597,0.17480,11241024.00000
1720,0.52880,0.35638,0.16546,11241025.80000
1730,0.51992,0.35407,0.15874,11241037.20000
1740,0.50879,0.35258,0.14971,11241052.20000
1750,0.49947,0.35054,0.14210,11241054.00000
1760,0.49370,0.35084,0.13566,11241054.00000
1770,0.49008,0.35192,0.13140,11241054.00000
1780,0.48824,0.35237,0.12905,11241054.00000
1790,0.48216,0.35112,0.12384,11241054.00000
1800,0.48016,0.35181,0.12148,11241054.00000
1810,0.47886,0.35039,0.12164,11241049.80000
1820,0.48030,0.35136,0.12215,11241039.60000
1830,0.48402,0.35176,0.12523,11241032.40000
1840,0.48823,0.35198,0.12922,11241024.00000
1850,0.49245,0.35262,0.13247,11241018.00000
1860,0.49836,0.35331,0.13819,11241019.80000
1870,0.50571,0.35454,0.14407,11241019.80000
1880,0.51398,0.35576,0.15070,11241012.60000
1890,0.52198,0.35710,0.15831,11241006.00000
1900,0.53145,0.35863,0.16574,11241003.00000
1910,0.53582,0.35821,0.17072,11240994.00000
1920,0.54519,0.36042,0.17790,11240985.60000
1930,0.55614,0.36331,0.18582,11240971.20000
1940,0.56232,0.36276,0.19326,11240961.00000
1950,0.57706,0.36457,0.20516,11240949.00000
1960,0.58412,0.36426,0.21289,11240934.60000
1970,0.59492,0.36496,0.22287,11240930.40000
1980,0.60072,0.36319,0.23024,11161169.70000
1990,0.58299,0.35466,0.22090,10974408.00000
2000,0.57262,0.35278,0.21257,10974408.00000
2010,0.58318,0.35591,0.21886,10974408.00000
2020,0.58798,0.35628,0.22428,10974408.00000
2030,0.58504,0.35272,0.22527,10974408.00000
2040,0.57512,0.34797,0.21993,10973341.80000
2050,0.57252,0.34581,0.21975,10972275.60000
2060,0.60068,0.35088,0.24224,10974408.00000
2070,0.60712,0.34475,0.25524,10846963.80000
2080,0.56260,0.31791,0.23756,10364410.50000
2090,0.52344,0.29527,0.22140,10054158.00000
2100,0.52133,0.29042,0.22364,10013727.00000
2110,0.55558,0.30308,0.24597,10195232.40000
2120,0.61079,0.32236,0.28116,10491190.80000
2130,0.61699,0.32848,0.28158,10491226.80000
2140,0.62143,0.33359,0.28046,10606616.40000
2150,0.61837,0.33590,0.27508,10839546.30000
2160,0.57810,0.32218,0.24862,10082360.10000
2170,0.43866,0.21520,0.21666,7223112.00000
2180,0.43279,0.20084,0.22399,6549874.20000
2190,0.42817,0.19202,0.22903,6266152.50000
2200,0.33881,0.15611,0.17586,5132634.90000
2210,0.20318,0.10115,0.09530,3836330.40000
2220,0.15595,0.08884,0.06016,3796645.80000
2230,0.11844,0.06986,0.04162,2713873.80000
2240,0.06560,0.02928,0.02936,1232427.90000
2250,0.04072,0.01456,0.01884,384978.60000
2260,0.04437,0.01068,0.02669,521978.40000
2270,0.10852,0.06376,0.03743,2713873.80000
2280,0.07300,0.03007,0.03601,1252506.00000
2290,0.06734,0.02988,0.03051,1252506.00000
2300,0.03537,0.00720,0.02140,130779.00000
2310,0.02996,0.00374,0.01925,0.00000
2320,0.02993,0.00378,0.01925,0.00000
2330,0.03026,0.00377,0.01952,0.00000
2340,0.03016,0.00377,0.01946,0.00000
2350,0.02967,0.00383,0.01894,0.00000
2360,0.02944,0.00384,0.01850,0.00000
2370,0.02993,0.00378,0.01929,0.00000
2380,0.03040,0.00373,0.01973,0.00000
2390,0.02876,0.00371,0.01816,0.00000
